10,SCADA
*
*------------------------------------------------------------------------------*
*  Creation Date/Time:  Tue Sep 28 15:19:23 2021
*------------------------------------------------------------------------------*
4,STATUS,5,3,4,83,8
*,record,pStation,Key,Name,SystemTimeSec,Quality,
,308,8,"01008014","3_KMKT1_BHEL_30552",1632822146,0,
,309,8,"01008015","3_KMKT1_BHEL_30589L",1632822146,0,
,310,8,"01008016","3_KMKT1_HCSC_30689A",1632822146,0,
,311,8,"01008017","3_KMKT1_HCSC_30652",1632822146,0,
,312,8,"01008018","3_KMKT1_HCSC_30689L",1632822146,0,
,313,8,"01008019","3_KMKT1_KPR_30789A",1632822146,0,
,314,8,"01008020","3_KMKT1_KPR_30752 ",1632822146,0,
,315,8,"01008021","3_KMKT1_KPR_30789L",1632822146,0,
,316,8,"01008022","3_KMKT1_TML_30889A",1632822146,0,
,317,8,"01008023","3_KMKT1_TML_30852",1632822146,0,
,318,8,"01008024","3_KMKT1_TML_30889L",1632822146,0,
,319,8,"01008025","3_KMKT1_RCI_30989A",1632822146,0,
,320,8,"01008026","3_KMKT1_RCI_30952",1632822146,0,
,321,8,"01008027","3_KMKT1_RCI_30989L",1632822146,0,
,322,8,"01008028","3_KMKT1_VASAVI_31089A",1632822146,0,
,323,8,"01008029","3_KMKT1_VASAVI_31052",1632822146,0,
,324,8,"01008030","3_KMKT1_VASAVI_31089L",1632822146,0,
,325,8,"01008031","3_KMKT1_WSCRE_31189A",1632822146,0,
,326,8,"01008032","3_KMKT1_WSCRE_31152",1632822146,0,
,327,8,"01008033","3_KMKT1_WSCRE_31189L",1632822146,0,
,328,8,"01008034","3_B1_189BS1",1632744033,4,
,329,8,"01008035","3_KMKT1_REPEL_30389A",1632822146,0,
,330,8,"01008036","3_KMKT1_REPEL_30352",1632822146,0,
,331,8,"01008037","3_KMKT1_REPEL_30389L",1632822146,0,
,332,8,"01008038","13_XFMR_P_T2_10389A",1632822146,0,
,333,8,"01008039","13_XFMR_S_T2_30252",1632822146,0,
,334,8,"01008040","1_BUSPT_1B189",1632822146,0,
,335,8,"01008041","3_BUSPT_3B189",1632822146,0,
,336,8,"01008042","3_KMKT1_CAPB_31289A",1632744033,4,
,337,8,"01008043","3_KMKT1_CAPB_31252",1632744033,16,
,338,8,"01008044","3_KMKT1_CAPB_31289L",1632744033,4,
,339,8,"01008045","13_XFMR_S_30189A",1632822146,0,
,340,8,"01008046","13_XFMR_S_30289A",1632822146,0,
,341,9,"01009001","21_XFMR_S_T1_10189A",1632822152,0,
,342,9,"01009002","21_XFMR_S_T1_10152",1632822152,0,
,343,9,"01009003","21_XFMR_S_T2_10289A",1632822152,0,
,344,9,"01009004","21_XFMR_S_T2_10252",1632822152,0,
,345,9,"01009005","1_TDPT2_RTKM1_10589A",1632822152,0,
,346,9,"01009006","1_TDPT2_RTKM1_10552",1632822152,0,
,347,9,"01009007","1_TDPT2_KDPR2_10489A",1632822152,0,
,348,9,"01009008","1_TDPT2_KDPR2_10452",1632822152,0,
,349,9,"01009009","1_TDPT2_KMKT1_10389A",1632822152,0,
,350,9,"01009010","1_TDPT2_KMKT1_10352",1632822152,0,
,351,9,"01009011","13_XFMR_P_T1_10789A",1632822152,0,
,352,9,"01009012","13_XFMR_P_T1_10752",1632822152,0,
,353,9,"01009013","13_XFMR_P_T2_10889A",1632822152,0,
,354,9,"01009014","13_XFMR_P_T2_10852",1632822152,0,
,355,9,"01009015","1_TDPT2_RCIP2_10689A",1632822152,0,
,356,9,"01009016","1_TDPT2_RCIP2_10652",1632822152,0,
,357,9,"01009017","1_TDPT2_RCIP2_10689L",1632744043,16,
,358,9,"01009018","13_XFMR_P_T3_10989A",1632822152,0,
,359,9,"01009019","13_XFMR_P_T3_10952",1632822152,0,
,360,9,"01009020","1_TDPT2_RCIP2_11089A",1632822152,0,
,361,9,"01009021","1_TDPT2_RCIP2_11052",1632822152,0,
,362,9,"01009022","1_TDPT2_RCIP2_11089L",1632822152,0,
,363,9,"01009023","2_TDPT2_BRPL2_20389A",1632822152,0,
,364,9,"01009024","2_TDPT2_BRPL2_20352",1632822152,0,
,365,9,"01009025","21_XFMR_P_T1_20289A",1632822152,0,
,366,9,"01009026","21_XFMR_P_T1_20252",1632822152,0,
,367,9,"01009027","21_XFMR_P_T2_20489A",1632822152,0,
,368,9,"01009028","21_XFMR_P_T2_20452",1632822152,0,
,369,9,"01009029","2_BUSPT_B1_2B189",1632822152,0,
,370,9,"01009030","1_BUSPT_B1_1B189",1632822152,0,
,371,9,"01009031","2_TDPT2_RCIP2_20189A",1632822152,0,
,372,9,"01009032","2_TDPT2_RCIP2_20152",1632822152,0,
,373,9,"01009033","2_TDPT2_RCIP2_20189L",1632822152,0,
,374,9,"01009034","2_JMDG4_TDPT21_20589A",1632744043,4,
,375,9,"01009035","2_JMDG4_TDPT21_20552",1632744043,4,
,376,9,"01009036","2_JMDG4_TDPT21_20589L",1632744043,4,
